Date,Open,High,Low,Close,Volume,Adj Close
2014-07-24,884.97,886.27,883.58,884.51,3203530000,884.51
2014-07-23,883.59,885.86,882.53,884.49,2869720000,884.49
2014-07-22,878.62,883.32,878.62,882.39,2890480000,882.39
2014-07-21,879.13,879.13,874.23,877.76,2611160000,877.76
2014-07-18,872.52,880.29,872.21,879.49,3106060000,879.49
2014-07-17,880.33,881.01,869.43,870.69,3381680000,870.69
2014-07-16,877.91,881.25,877.91,880.45,3390950000,880.45
2014-07-15,877.16,879.53,872.14,875.76,3328740000,875.76
2014-07-14,872.57,877.96,872.57,876.99,2744920000,876.99
2014-07-11,871.02,872.34,868.38,871.90,2684630000,871.90
2014-07-10,870.88,872.62,864.81,870.31,3165690000,870.31
2014-07-09,869.98,874.32,869.98,873.62,2858800000,873.62
2014-07-08,875.31,875.31,867.86,869.43,3302430000,869.43
2014-07-07,877.68,877.68,874.39,875.87,2681260000,875.87
2014-07-03,873.69,878.27,873.69,878.14,1998090000,878.14
2014-07-02,871.51,873.94,871.35,873.29,2851480000,873.29
2014-07-01,866.43,873.67,866.43,871.41,3188240000,871.41
2014-06-30,866.45,867.75,864.73,865.47,3037350000,865.47
2014-06-27,864.84,866.75,862.33,866.54,4290590000,866.54
2014-06-26,866.27,866.27,859.36,864.88,2778840000,864.88
2014-06-25,860.70,866.56,860.20,865.96,3106710000,865.96
2014-06-24,866.46,868.70,860.11,860.90,3089700000,860.90
2014-06-23,866.22,866.76,864.39,866.69,2717630000,866.69
2014-06-20,865.72,867.07,864.87,866.15,4336240000,866.15
2014-06-19,864.75,865.63,862.15,865.39,2952150000,865.39
2014-06-18,858.43,865.00,856.99,864.62,3065220000,864.62
2014-06-17,856.97,858.83,854.93,858.11,2971260000,858.11
2014-06-16,856.72,858.46,854.14,857.18,2926130000,857.18
2014-06-13,854.64,857.98,853.91,857.19,2598230000,857.19
2014-06-12,861.17,861.17,852.64,854.47,3040480000,854.47
2014-06-11,864.31,864.31,859.60,861.29,2710620000,861.29
2014-06-10,863.35,864.71,861.62,864.67,2702360000,864.67
2014-06-09,862.07,864.92,861.44,863.63,2812180000,863.63
2014-06-06,859.70,862.32,859.70,862.32,2864300000,862.32
2014-06-05,853.34,859.44,851.40,858.86,3113270000,858.86
2014-06-04,851.42,853.60,849.48,853.11,2793920000,853.11
2014-06-03,851.60,852.32,849.65,851.86,2867180000,851.86
2014-06-02,852.68,853.00,849.21,852.38,2509020000,852.38
2014-05-30,851.12,852.85,849.11,852.69,3263490000,852.69
2014-05-29,846.57,850.90,846.57,850.89,2709050000,850.89
2014-05-28,847.25,848.77,845.76,846.35,2976450000,846.35
2014-05-27,843.07,847.55,843.07,847.38,2911020000,847.38
2014-05-23,839.75,842.91,839.75,842.59,2396280000,842.59
2014-05-22,838.07,841.09,836.52,839.41,2759800000,839.41
2014-05-21,830.91,838.36,830.91,838.01,2777140000,838.01
2014-05-20,835.69,835.69,828.94,830.88,3007700000,830.88
2014-05-19,832.00,836.07,829.88,835.65,2664250000,835.65
2014-05-16,829.47,832.54,827.11,832.32,3173650000,832.32
2014-05-15,837.24,837.58,826.67,829.38,3552640000,829.38
2014-05-14,840.97,840.97,836.02,837.33,2822060000,837.33
2014-05-13,839.96,842.20,839.78,841.06,2915680000,841.06
2014-05-12,833.67,840.23,833.67,839.97,3005740000,839.97
2014-05-09,831.38,833.21,828.02,832.96,3025020000,832.96
2014-05-08,831.86,836.57,829.16,831.59,3393420000,831.59
2014-05-07,827.61,832.31,824.24,832.00,3632950000,832.00
2014-05-06,834.71,834.71,827.06,827.06,3327260000,827.06
2014-05-05,833.17,835.49,827.71,835.15,2733730000,835.15
2014-05-02,836.22,838.21,832.42,833.86,3159560000,833.86
2014-05-01,836.41,837.32,833.61,835.41,3416740000,835.41
2014-04-30,833.91,836.79,831.60,836.08,3779230000,836.08
2014-04-29,830.84,835.41,830.84,834.32,3647820000,834.32
2014-04-28,826.38,832.52,822.01,830.26,4034680000,830.26
2014-04-25,831.40,831.40,823.93,825.56,3213020000,825.56
2014-04-24,833.73,833.92,827.66,831.60,3191830000,831.60
2014-04-23,831.70,831.70,828.85,829.56,3085720000,829.56
2014-04-22,829.43,834.35,828.95,831.79,3215440000,831.79
2014-04-21,826.01,829.15,825.43,829.15,2642500000,829.15
2014-04-17,824.30,828.10,821.99,825.68,3341430000,825.68
2014-04-16,817.79,824.66,817.79,824.65,3155080000,824.65
2014-04-15,811.82,817.33,805.52,816.85,3736440000,816.85
2014-04-14,805.90,812.89,804.93,811.40,3111540000,811.40
2014-04-11,810.75,813.15,804.74,804.90,3743460000,804.90
2014-04-10,828.61,828.80,810.91,811.81,3758780000,811.81
2014-04-09,820.12,828.69,819.65,828.58,3308650000,828.58
2014-04-08,817.57,821.13,814.35,819.73,3721450000,819.73
2014-04-07,823.91,824.44,816.15,817.30,3801540000,817.30
2014-04-04,835.22,838.47,823.89,824.58,3598280000,824.58
2014-04-03,835.33,836.22,832.02,834.57,3055600000,834.57
2014-04-02,833.69,836.11,832.15,835.08,3131660000,835.08
2014-04-01,828.78,833.47,828.78,833.14,3336190000,833.14
2014-03-31,823.21,830.09,823.21,828.23,3274300000,828.23
2014-03-28,819.94,826.51,819.93,822.40,2955520000,822.40
2014-03-27,820.62,822.13,816.30,819.43,3733430000,819.43
2014-03-26,826.68,830.79,820.74,820.74,3480850000,820.74
2014-03-25,822.28,827.71,821.50,826.14,3200560000,826.14
2014-03-24,824.24,826.50,817.64,821.35,3409000000,821.35
2014-03-21,826.49,831.58,821.98,823.69,5270710000,823.69
2014-03-20,819.79,826.36,817.66,825.53,3327540000,825.53
2014-03-19,824.60,825.82,815.38,820.00,3289210000,820.00
2014-03-18,818.28,825.33,818.28,824.66,2930190000,824.66
2014-03-17,810.61,819.57,810.61,818.33,2860490000,818.33
2014-03-14,812.71,815.61,809.26,809.95,3285460000,809.95
2014-03-13,823.21,825.93,811.50,813.41,3670990000,813.41
2014-03-12,822.31,823.38,817.37,822.88,3270860000,822.88
2014-03-11,827.70,829.00,821.24,822.81,3392400000,822.81
2014-03-10,826.66,827.46,822.40,827.10,3021350000,827.10
2014-03-07,826.75,829.33,823.66,826.70,3564740000,826.70
2014-03-06,824.85,828.16,824.85,826.14,3360450000,826.14
2014-03-05,824.27,826.00,823.24,824.63,3392990000,824.63
2014-03-04,813.44,825.25,813.44,824.14,3765770000,824.14
2014-03-03,817.75,817.75,806.92,811.75,3428220000,811.75
2014-02-28,815.88,822.14,812.93,818.24,3917450000,818.24
2014-02-27,810.87,815.69,809.04,815.66,3547460000,815.66
2014-02-26,811.21,813.85,808.74,811.01,3716730000,811.01
2014-02-25,812.42,814.30,809.11,810.80,3515560000,810.80
2014-02-24,807.32,816.93,807.32,812.34,4014530000,812.34
2014-02-21,810.56,812.48,807.06,807.33,3403880000,807.33
2014-02-20,805.92,811.34,803.82,809.88,3404980000,809.88
2014-02-19,811.17,814.20,805.16,805.88,3661570000,805.88
2014-02-18,812.69,813.28,809.94,811.78,3421110000,811.78
2014-02-14,807.74,814.21,806.55,812.57,3114750000,812.57
2014-02-13,802.76,808.48,799.98,808.39,3289510000,808.39
2014-02-12,805.69,808.10,803.12,804.82,3326380000,804.82
2014-02-11,796.68,807.41,796.62,805.74,3699380000,805.74
2014-02-10,794.92,796.32,793.22,796.32,3312160000,796.32
2014-02-07,785.96,795.67,785.96,795.29,3775990000,795.29
2014-02-06,776.45,785.49,776.45,785.21,3825410000,785.21
2014-02-05,776.96,778.12,770.88,776.02,3984290000,776.02
2014-02-04,773.00,779.21,773.00,777.41,4068410000,777.41
2014-02-03,789.83,791.09,771.26,772.29,4726040000,772.29
2014-01-31,794.81,794.81,785.14,789.70,4059690000,789.70
2014-01-30,787.87,797.44,787.87,795.19,3547510000,795.19
2014-01-29,794.91,794.91,785.04,786.90,3964020000,786.90
2014-01-28,793.18,796.35,790.60,795.50,3437830000,795.50
2014-01-27,796.67,798.58,789.01,792.51,4045200000,792.51
2014-01-24,812.25,812.25,796.28,796.28,4638450000,796.28
2014-01-23,817.78,817.78,808.14,812.13,3972250000,812.13
2014-01-22,818.95,819.85,817.22,818.46,3374170000,818.46
2014-01-21,818.01,821.51,813.55,818.82,3782470000,818.82
2014-01-17,820.33,820.72,815.63,817.33,3626120000,817.33
2014-01-16,822.47,822.47,818.92,821.30,3491310000,821.30
2014-01-15,817.72,823.62,817.72,822.50,3777800000,822.50
2014-01-14,809.73,816.88,809.64,816.78,3353270000,816.78
2014-01-13,817.62,818.79,807.32,808.93,3591350000,808.93
2014-01-10,818.14,819.57,813.75,817.95,3335710000,817.95
2014-01-09,818.58,820.26,814.21,817.49,3581150000,817.49
2014-01-08,819.43,819.66,815.59,818.11,3652140000,818.11
2014-01-07,815.76,820.83,815.76,819.63,3511750000,819.63
2014-01-06,816.58,819.12,813.33,815.08,3294850000,815.08
2014-01-03,817.68,819.66,815.56,816.47,2774270000,816.47
2014-01-02,822.82,822.82,815.42,817.05,3080600000,817.05
2013-12-31,820.97,824.21,820.75,823.81,2312840000,823.81
2013-12-30,821.16,821.52,819.46,820.41,2293860000,820.41
2013-12-27,821.75,822.95,820.42,821.25,2052920000,821.25
2013-12-26,817.43,821.76,817.43,821.43,1982270000,821.43
2013-12-24,814.62,816.79,814.62,816.79,1307630000,816.79
2013-12-23,811.92,815.39,811.92,814.52,2851540000,814.52
2013-12-20,807.22,812.58,807.21,809.74,5097700000,809.74
2013-12-19,806.60,807.47,803.26,806.94,3497210000,806.94
2013-12-18,793.46,807.38,788.08,807.11,4327770000,807.11
2013-12-17,796.57,796.71,792.22,793.42,3270030000,793.42
2013-12-16,792.05,799.42,792.05,796.53,3209890000,796.53
2013-12-13,793.07,793.82,790.35,791.56,3061070000,791.56
2013-12-12,796.21,796.50,790.82,792.32,3306640000,792.32
2013-12-11,804.18,804.73,795.23,796.28,3472240000,796.28
2013-12-10,807.13,807.13,803.68,804.15,3117150000,804.15
2013-12-09,805.99,808.77,805.99,807.36,3129500000,807.36
2013-12-06,797.77,806.21,797.77,805.75,3150030000,805.75
2013-12-05,801.41,801.41,796.32,797.16,3336880000,797.16
2013-12-04,800.45,803.91,795.42,801.07,3610540000,801.07
2013-12-03,803.93,803.93,798.13,801.67,3475680000,801.67
2013-12-02,806.87,807.89,802.54,803.62,3095430000,803.62
2013-11-29,806.85,809.86,805.55,806.36,1598300000,806.36
2013-11-27,804.35,806.97,804.28,806.22,2613590000,806.22
2013-11-26,804.39,806.81,803.42,804.12,3427120000,804.12
2013-11-25,805.40,806.61,803.43,804.22,2998540000,804.22
2013-11-22,802.06,804.99,801.01,804.95,3055140000,804.95
2013-11-21,796.89,802.40,796.89,801.82,3256630000,801.82
2013-11-20,799.91,802.29,794.21,796.08,3109140000,796.08
2013-11-19,799.83,802.21,797.96,799.34,3224450000,799.34
2013-11-18,802.29,804.28,798.56,800.15,3168520000,800.15
2013-11-15,798.57,802.13,798.57,802.10,3254820000,802.10
2013-11-14,795.87,799.05,794.21,798.69,3139060000,798.69
2013-11-13,788.39,795.60,786.01,795.60,3327480000,795.60
2013-11-12,790.31,791.68,787.34,789.45,3221030000,789.45
2013-11-11,790.70,791.97,789.65,791.27,2534060000,791.27
2013-11-08,781.28,791.11,781.05,791.03,3837170000,791.03
2013-11-07,790.10,792.05,780.31,780.70,4143200000,780.70
2013-11-06,786.53,790.81,786.53,790.27,3322100000,790.27
2013-11-05,786.70,787.50,782.82,785.69,3516680000,785.69
2013-11-04,786.16,788.18,785.01,787.62,3194870000,787.62
2013-11-01,784.33,787.48,781.99,785.61,3686290000,785.61
2013-10-31,786.74,789.05,783.39,783.39,3826530000,783.39
2013-10-30,789.71,791.52,784.34,786.86,3523040000,786.86
2013-10-29,785.47,789.76,785.47,789.61,3358460000,789.61
2013-10-28,783.23,786.64,782.84,785.27,3282300000,785.27
2013-10-25,782.50,783.64,780.49,783.33,3175720000,783.33
2013-10-24,777.49,781.09,777.10,779.95,3671700000,779.95
2013-10-23,779.69,779.69,774.55,777.08,3713380000,777.08
2013-10-22,776.62,782.38,776.62,780.32,3850840000,780.32
2013-10-21,776.47,778.24,774.84,776.33,3052710000,776.33
2013-10-18,770.79,776.63,770.79,776.21,3664890000,776.21
2013-10-17,766.21,770.54,762.88,770.46,3453590000,770.46
2013-10-16,756.90,766.82,756.90,766.60,3486180000,766.60
2013-10-15,761.22,762.36,755.62,756.37,3327740000,756.37
2013-10-14,756.69,761.69,753.02,761.24,2580580000,761.24
2013-10-11,752.56,757.73,751.36,757.73,2944670000,757.73
2013-10-10,739.15,753.02,739.15,753.02,3362300000,753.02
2013-10-09,736.88,740.10,733.05,737.29,3577840000,737.29
2013-10-08,744.97,744.97,736.08,736.27,3569230000,736.27
2013-10-07,749.92,749.92,743.97,744.82,2678490000,744.82
2013-10-04,746.49,751.28,745.76,750.81,2880270000,750.81
2013-10-03,752.84,752.84,743.30,746.57,3279650000,746.57
2013-10-02,752.87,753.13,747.29,753.13,3148600000,753.13
2013-10-01,748.51,754.58,748.40,753.80,3238690000,753.80
2013-09-30,752.05,752.05,745.86,748.12,3308630000,748.12
2013-09-27,755.60,755.60,751.38,753.51,2951700000,753.51
2013-09-26,754.67,759.42,754.25,756.66,2813930000,756.66
2013-09-25,757.02,758.32,753.83,754.33,3148730000,754.33
2013-09-24,760.39,761.71,756.36,756.88,3268930000,756.88
2013-09-23,764.86,764.86,758.18,760.06,3126950000,760.06
2013-09-20,768.62,769.99,762.86,763.23,5074030000,763.23
2013-09-19,770.76,771.65,767.72,768.72,3740130000,768.72
2013-09-18,761.47,772.02,759.34,769.98,3989760000,769.98
2013-09-17,757.55,761.49,757.55,760.88,2774240000,760.88
2013-09-16,755.01,760.85,755.01,757.64,3079800000,757.64
2013-09-13,752.91,754.82,751.91,754.07,2736500000,754.07
2013-09-12,754.33,754.66,751.49,752.19,3106290000,752.19
2013-09-11,750.03,754.13,749.72,754.13,3135460000,754.13
2013-09-10,747.24,752.21,747.24,752.12,3691800000,752.12
2013-09-09,740.20,746.84,740.20,746.51,3102780000,746.51
2013-09-06,740.69,743.77,733.06,739.53,3123880000,739.53
2013-09-05,739.09,741.48,739.05,739.81,2957110000,739.81
2013-09-04,734.07,740.35,732.72,738.87,3312150000,738.87
2013-09-03,731.54,738.19,730.80,733.31,3731610000,733.31
2013-08-30,733.11,733.72,728.63,730.92,2734300000,730.92
2013-08-29,731.67,737.28,730.68,732.96,2527550000,732.96
2013-08-28,729.56,734.99,728.77,732.02,2784010000,732.02
2013-08-27,739.81,739.81,729.00,729.71,3219190000,729.71
2013-08-26,744.47,746.70,740.72,740.93,2430670000,740.93
2013-08-23,742.45,744.65,740.30,744.04,2582670000,744.04
2013-08-22,736.46,741.77,736.46,740.67,2537460000,740.67
2013-08-21,739.21,741.84,734.06,735.43,2932180000,735.43
2013-08-20,739.00,742.90,738.23,739.59,2994090000,739.59
2013-08-19,742.46,744.12,738.57,738.70,2904530000,738.70
2013-08-16,744.68,745.79,740.76,742.38,3211450000,742.38
2013-08-15,752.11,752.11,743.26,744.57,3426690000,744.57
2013-08-14,758.85,759.78,754.46,754.94,2871430000,754.94
2013-08-13,756.51,759.76,753.25,758.62,3035560000,758.62
2013-08-12,755.38,756.77,753.00,756.08,2789160000,756.08
2013-08-09,759.45,760.49,753.81,756.27,2957670000,756.27
2013-08-08,758.59,761.69,755.98,760.14,3271660000,760.14
2013-08-07,759.58,759.58,754.73,757.84,3010230000,757.84
2013-08-06,763.92,763.92,758.19,760.05,3141210000,760.05
2013-08-05,765.20,765.36,762.73,764.30,2529300000,764.30
2013-08-02,763.61,765.70,761.01,765.70,3136630000,765.70
2013-08-01,756.57,764.08,756.57,763.74,3775170000,763.74
2013-07-31,756.96,761.22,754.98,755.23,3847390000,755.23
2013-07-30,757.53,760.28,755.01,756.31,3320530000,756.31
2013-07-29,758.88,758.88,755.15,756.60,2840520000,756.60
2013-07-26,757.47,759.26,752.07,759.16,2762770000,759.16
2013-07-25,757.08,758.35,753.70,758.00,3322500000,758.00
2013-07-24,761.33,762.05,755.92,757.42,3336120000,757.42
2013-07-23,759.68,761.05,758.07,758.65,3096180000,758.65
2013-07-22,758.39,760.24,756.95,759.38,2779130000,759.38
2013-07-19,754.82,757.52,754.25,757.51,3302580000,757.51
2013-07-18,753.74,759.23,753.74,757.00,3452370000,757.00
2013-07-17,752.44,755.85,752.44,754.08,3153440000,754.08
2013-07-16,753.99,754.49,750.19,752.07,3081710000,752.07
2013-07-15,752.53,755.02,751.90,754.01,2623200000,754.01
2013-07-12,751.19,752.94,749.40,752.94,3039070000,752.94
2013-07-11,743.07,752.12,743.07,751.15,3446340000,751.15
2013-07-10,741.83,744.44,739.91,741.57,3011010000,741.57
2013-07-09,737.77,743.06,737.77,742.13,3155360000,742.13
2013-07-08,733.53,738.69,733.53,737.01,3514590000,737.01
2013-07-05,726.36,732.98,725.51,732.91,2634140000,732.91
2013-07-03,724.02,727.09,720.52,725.42,1966050000,725.42
2013-07-02,724.24,729.25,721.10,724.57,3317130000,724.57
2013-07-01,721.93,729.97,721.93,724.36,3104690000,724.36
2013-06-28,723.60,725.14,718.75,720.62,4977190000,720.62
2013-06-27,722.02,728.28,722.02,724.52,3364540000,724.52
2013-06-26,716.15,722.64,716.15,721.04,3558340000,721.04
2013-06-25,710.50,717.29,710.25,714.45,3761170000,714.45
2013-06-24,716.06,716.06,703.39,708.77,4733660000,708.77
2013-06-21,715.60,720.53,711.56,717.58,5797280000,717.58
2013-06-20,732.02,732.02,713.95,715.69,4858850000,715.69
2013-06-19,743.13,743.84,733.49,733.49,3545060000,733.49
2013-06-18,737.83,744.28,737.83,743.12,3120980000,743.12
2013-06-17,733.38,741.35,733.38,737.60,3137080000,737.60
2013-06-14,736.83,738.74,731.19,732.10,2939400000,732.10
2013-06-13,727.58,738.59,725.25,737.25,3378620000,737.25
2013-06-12,734.71,738.72,726.84,727.71,3202550000,727.71
2013-06-11,739.43,739.52,732.22,733.37,3435710000,733.37
2013-06-10,741.12,743.53,739.38,740.85,2978730000,740.85
2013-06-07,732.13,741.08,732.13,740.60,3371990000,740.60
2013-06-06,726.60,731.48,720.55,731.48,3547380000,731.48
2013-06-05,735.23,735.52,725.50,726.40,3632350000,726.40
2013-06-04,740.02,743.08,732.59,736.19,3653840000,736.19
2013-06-03,733.91,739.74,731.73,739.74,3952070000,739.74
2013-05-31,743.94,746.53,733.63,733.63,4099600000,733.63
2013-05-30,742.76,748.07,742.24,744.60,3498620000,744.60
2013-05-29,746.06,746.06,738.54,742.28,3587140000,742.28
2013-05-28,743.39,753.25,743.39,747.09,3457400000,747.09
2013-05-24,740.61,742.50,736.93,742.42,2758080000,742.42
2013-05-23,742.78,744.47,735.81,741.94,3945510000,741.94
2013-05-22,749.09,757.61,741.50,744.21,4361020000,744.21
2013-05-21,747.07,751.50,745.78,748.89,3513560000,748.89
2013-05-20,746.96,750.09,745.79,747.30,3275080000,747.30
2013-05-17,741.81,747.72,741.81,747.72,3440710000,747.72
2013-05-16,742.82,745.01,739.99,740.80,3513130000,740.80
2013-05-15,739.41,744.70,738.26,743.52,3657440000,743.52
2013-05-14,733.16,740.10,733.16,739.74,3457790000,739.74
2013-05-13,732.29,734.19,730.07,733.33,2910600000,733.33
2013-05-10,730.43,732.85,728.64,732.85,3086470000,732.85
2013-05-09,733.33,734.37,728.70,730.42,3457400000,730.42
2013-05-08,730.13,733.42,728.34,733.33,3554700000,733.33
2013-05-07,727.15,730.30,726.22,730.13,3309580000,730.13
2013-05-06,725.64,728.25,725.64,727.15,3062240000,727.15
2013-05-03,719.29,727.85,719.29,725.65,3603910000,725.65
2013-05-02,712.79,719.74,712.79,719.21,3366950000,719.21
2013-05-01,718.98,718.98,712.04,712.79,3530320000,712.79
2013-04-30,717.37,719.09,714.06,718.98,3745070000,718.98
2013-04-29,712.43,718.90,712.43,717.37,2891200000,717.37
2013-04-26,712.37,714.06,709.76,712.40,3198620000,712.40
2013-04-25,710.37,715.66,710.37,712.37,3908580000,712.37
2013-04-24,711.89,712.57,709.28,710.37,3598240000,710.37
2013-04-23,704.45,712.32,704.44,711.89,3565150000,711.89
2013-04-22,700.82,705.55,698.14,704.45,2979880000,704.45
2013-04-19,695.10,701.15,693.70,700.82,3569870000,700.82
2013-04-18,700.19,701.15,692.75,695.10,3890800000,695.10
2013-04-17,710.10,710.10,696.60,700.19,4250310000,700.19
2013-04-16,700.65,710.51,700.65,710.10,3654700000,710.10
2013-04-15,715.38,715.38,700.57,700.65,4660130000,700.65
2013-04-12,716.94,716.94,711.31,715.38,3206290000,715.38
2013-04-11,714.74,718.40,713.16,716.94,3393950000,716.94
2013-04-10,705.99,715.68,705.99,714.74,3453350000,714.74
2013-04-09,703.10,708.41,702.54,705.99,3252780000,705.99
2013-04-08,699.49,703.10,697.35,703.10,2887120000,703.10
2013-04-05,702.97,702.97,693.79,699.49,3515410000,699.49
2013-04-04,700.55,704.31,699.66,702.97,3350670000,702.97
2013-04-03,707.05,707.74,698.80,700.55,4060610000,700.55
2013-04-02,702.17,708.17,702.17,707.05,3312160000,707.05
2013-04-01,704.57,705.49,700.56,702.17,2753110000,702.17
2013-03-28,702.92,705.08,701.97,704.57,3304440000,704.57
2013-03-27,703.74,703.74,698.56,702.92,2914210000,702.92
2013-03-26,698.29,703.84,698.29,703.74,2869260000,703.74
2013-03-25,700.57,704.11,695.87,698.29,3178170000,698.29
2013-03-22,694.83,700.84,694.83,700.57,2948380000,700.57
2013-03-21,700.56,700.56,693.80,694.81,3243270000,694.81
2013-03-20,696.91,701.91,696.91,700.56,3349090000,700.56
2013-03-19,698.00,700.80,692.52,696.91,3796210000,696.91
2013-03-18,701.75,701.75,694.96,698.00,3164560000,698.00
2013-03-15,702.72,703.02,699.09,701.75,5175850000,701.75
2013-03-14,698.62,702.74,698.62,702.72,3459260000,702.72
2013-03-13,698.37,699.66,696.36,698.62,3073830000,698.62
2013-03-12,700.76,700.86,696.50,698.31,3274910000,698.31
2013-03-11,698.27,700.81,696.47,700.76,3091080000,700.76
2013-03-08,695.82,698.88,694.61,698.27,3652260000,698.27
2013-03-07,694.15,696.54,694.15,695.82,3634710000,695.82
2013-03-06,693.27,695.56,692.39,694.15,3676890000,694.15
2013-03-05,686.52,695.04,686.52,693.27,3610690000,693.27
2013-03-04,683.65,686.54,681.01,686.52,3414430000,686.52
2013-03-01,682.53,684.77,676.85,683.65,3695610000,683.65
2013-02-28,683.66,687.36,682.38,682.53,3912320000,682.53
2013-02-27,675.90,685.65,674.51,683.66,3551850000,683.66
2013-02-26,671.75,676.90,670.88,675.90,3975280000,675.90
2013-02-25,683.62,688.66,671.74,671.75,4011050000,671.75
2013-02-22,678.36,683.65,678.36,683.62,3419320000,683.62
2013-02-21,681.95,681.95,676.11,678.36,4274600000,678.36
2013-02-20,689.26,689.26,681.61,681.95,4240570000,681.95
2013-02-19,683.97,689.27,683.97,689.26,3748910000,689.26
2013-02-15,684.94,686.29,681.37,683.97,3838510000,683.97
2013-02-14,684.02,685.82,681.46,684.94,3759740000,684.94
2013-02-13,683.60,686.03,681.87,684.02,3385880000,684.02
2013-02-12,682.75,685.08,681.82,683.60,3414370000,683.60
2013-02-11,683.04,683.38,681.27,682.75,2684100000,682.75
2013-02-08,679.68,683.78,679.68,683.04,2986150000,683.04
2013-02-07,681.18,681.28,674.91,679.68,3614580000,679.68
2013-02-06,681.16,681.60,678.10,681.03,3611570000,681.03
2013-02-05,673.77,683.01,673.77,681.16,3618360000,681.16
2013-02-04,681.74,681.74,673.38,673.77,3390000000,673.77
2013-02-01,674.89,682.25,674.89,681.74,3836320000,681.74
2013-01-31,677.10,678.59,674.68,674.89,3999880000,674.89
2013-01-30,679.84,680.59,676.25,677.10,3726810000,677.10
2013-01-29,676.19,680.81,675.47,679.84,3949640000,679.84
2013-01-28,677.15,677.73,674.57,676.19,3388540000,676.19
2013-01-25,673.97,677.76,673.97,677.15,3476290000,677.15
2013-01-24,675.77,677.82,671.85,673.97,3699430000,673.97
2013-01-23,673.58,676.44,673.54,675.77,3552010000,675.77
2013-01-22,671.37,673.58,668.71,673.58,3570950000,673.58
2013-01-18,669.33,671.37,666.67,671.37,3795740000,671.37
2013-01-17,666.92,671.41,666.92,669.33,3706710000,669.33
2013-01-16,666.04,667.59,664.48,666.92,3384080000,666.92
2013-01-15,666.35,666.57,663.02,666.04,3135350000,666.04
2013-01-14,667.88,667.88,664.42,666.35,3003010000,666.35
2013-01-11,667.59,668.28,665.85,667.88,3340650000,667.88
2013-01-10,663.97,667.80,662.56,667.59,4081840000,667.59
2013-01-09,661.14,664.40,660.95,662.24,3674390000,662.24
2013-01-08,663.09,663.09,658.73,661.14,3601600000,661.14
2013-01-07,664.69,664.69,660.57,663.09,3304970000,663.09
2013-01-04,662.33,665.45,661.59,664.69,3424290000,664.69
2013-01-03,663.87,664.77,660.45,662.33,3829730000,662.33
2013-01-02,646.61,663.87,646.61,663.87,4202600000,663.87
2012-12-31,636.17,646.91,633.93,646.61,3204330000,646.61
2012-12-28,643.58,643.58,635.73,636.17,2426680000,636.17
2012-12-27,644.54,645.75,636.25,643.58,2830180000,643.58
2012-12-26,646.99,648.32,642.41,644.54,2285030000,644.54
2012-12-24,648.96,648.96,646.09,646.99,1248960000,646.99
2012-12-21,655.36,655.36,645.23,648.96,5229160000,648.96
2012-12-20,652.01,655.38,650.67,655.36,3686580000,655.36
2012-12-19,657.48,657.95,651.99,652.01,3869800000,652.01
2012-12-18,650.18,658.20,649.94,657.48,4302240000,657.48
2012-12-17,642.39,650.35,642.39,650.12,3455610000,650.12
2012-12-14,646.27,646.27,641.52,642.42,3210170000,642.42
2012-12-13,650.51,651.62,644.66,646.27,3349960000,646.27
2012-12-12,650.29,655.28,649.76,650.51,3709050000,650.51
2012-12-11,645.66,653.74,645.66,650.29,3650230000,650.29
2012-12-10,645.82,647.63,644.56,645.66,2999430000,645.66
2012-12-07,644.39,647.35,642.70,645.82,3125160000,645.82
2012-12-06,642.09,644.47,640.30,644.39,3229700000,644.39
2012-12-05,641.97,645.59,637.36,642.09,4253920000,642.09
2012-12-04,643.37,644.87,640.63,641.91,3247710000,641.91
2012-12-03,646.39,649.97,642.91,643.37,3074280000,643.37
2012-11-30,646.40,647.69,644.19,646.39,3966000000,646.39
2012-11-29,643.67,648.49,643.29,646.40,3356850000,646.40
2012-11-28,638.44,643.86,632.05,643.67,3359250000,643.67
2012-11-27,642.33,643.20,638.00,638.46,3323120000,638.46
2012-11-26,643.05,643.05,637.69,642.33,2948960000,642.33
2012-11-23,634.42,643.05,634.42,643.05,1504960000,643.05
2012-11-21,632.69,634.68,632.08,634.42,2667090000,634.42
2012-11-20,632.47,633.71,627.67,632.69,3207160000,632.69
2012-11-19,619.34,632.47,619.34,632.47,3374800000,632.47
2012-11-16,616.65,620.16,611.25,619.03,4045910000,619.03
2012-11-15,618.14,620.10,614.21,616.63,3928870000,616.63
2012-11-14,627.18,629.73,616.74,618.14,4109510000,618.14
2012-11-13,630.20,633.91,625.92,627.02,3455550000,627.02
2012-11-12,630.03,632.66,628.79,630.20,2567540000,630.20
2012-11-09,628.56,635.22,626.41,630.03,3647350000,630.03
2012-11-08,636.27,639.80,628.56,628.56,3779520000,628.56
2012-11-07,653.24,653.24,633.75,636.27,4356490000,636.27
2012-11-06,648.10,655.80,648.10,653.24,3306970000,653.24
2012-11-05,646.84,649.48,644.21,648.10,2921040000,648.10
2012-11-02,653.10,656.08,646.16,646.88,3732480000,646.88
2012-11-01,646.52,653.67,646.52,653.10,3929890000,653.10
2012-10-31,646.07,649.98,643.79,646.52,3577110000,646.52
2012-10-26,647.27,649.34,642.68,646.78,3284910000,646.78
